xy_class_group_id,xy_group_id,xy_year_group_id,lon,lat,year_ref,class_code,class_group_code,class_name,class_group_name,records,country,country_code,source,source_id
SRC10_CRI_2021__XYC__078a846a67d2,SRC10_CRI_2021__XY__79e6416407df,SRC10_CRI_2021__XYY__7508816b2c10,-85.503143,10.554324,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__078bd4b4d197,SRC10_CRI_2021__XY__4449a9f125d8,SRC10_CRI_2021__XYY__9dc46f5dd286,-85.333588,10.417527,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__078c5d686c98,SRC10_CRI_2021__XY__344f34030017,SRC10_CRI_2021__XYY__27e38ae2e400,-85.513665,10.105429,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__078e458f1d14,SRC10_CRI_2021__XY__3bdeee4340fb,SRC10_CRI_2021__XYY__92dd1665e029,-85.733269,10.347169,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0790b8dbda17,SRC10_CRI_2021__XY__a3cad8182875,SRC10_CRI_2021__XYY__831b1345d667,-85.540289,10.377989,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__079246710936,SRC10_CRI_2021__XY__bcdcf31eb510,SRC10_CRI_2021__XYY__8b237ce8eb82,-85.337534,10.352351,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0798287c78c5,SRC10_CRI_2021__XY__e8852297bf3c,SRC10_CRI_2021__XYY__2d7bb76c94b2,-85.572856,10.557604,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__079cee8a0ad6,SRC10_CRI_2021__XY__9546c4005279,SRC10_CRI_2021__XYY__0e2217fdbd11,-85.555405,10.446689,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07a8d62b9457,SRC10_CRI_2021__XY__3902b8cfbc2e,SRC10_CRI_2021__XYY__5e3b78f21f8d,-85.344067,10.399383,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07aa07570be4,SRC10_CRI_2021__XY__6fb2a66a3879,SRC10_CRI_2021__XYY__30027a6c8043,-85.57743,10.20648,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07adf63bd612,SRC10_CRI_2021__XY__bd283ab575cf,SRC10_CRI_2021__XYY__b4f78b970e75,-85.791386,10.432332,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07b0895f499c,SRC10_CRI_2021__XY__7c43b66983ad,SRC10_CRI_2021__XYY__27cf39477999,-85.327239,10.413933,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07b128c5de93,SRC10_CRI_2021__XY__a26fff2ddfea,SRC10_CRI_2021__XYY__4143248dc72e,-85.56195,10.488886,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07b3f728d67a,SRC10_CRI_2021__XY__0f2da65b3db6,SRC10_CRI_2021__XYY__fd3594d34b18,-85.563786,10.516349,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07b690db9183,SRC10_CRI_2021__XY__1b5fa35f55c5,SRC10_CRI_2021__XYY__d1d0295be222,-85.368281,10.102362,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07b69f225be2,SRC10_CRI_2021__XY__e49889f802b4,SRC10_CRI_2021__XYY__bf31292bdb76,-85.496313,10.451798,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07b7c6418b54,SRC10_CRI_2021__XY__6360aee6e104,SRC10_CRI_2021__XYY__ef6fe24e5e90,-85.387559,10.131204,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07bafa7b49cb,SRC10_CRI_2021__XY__c8d32f796383,SRC10_CRI_2021__XYY__eae0f8b3464f,-85.245887,10.127064,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07bf915e508d,SRC10_CRI_2021__XY__f2b1a9418d67,SRC10_CRI_2021__XYY__fafbcae3ed87,-85.508414,10.333497,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07c1a59e8b57,SRC10_CRI_2021__XY__fb96f8794a32,SRC10_CRI_2021__XYY__e32674ce9283,-85.536249,10.561031,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07c761b2b13b,SRC10_CRI_2021__XY__ee022ddb6230,SRC10_CRI_2021__XYY__957e75a7ef1a,-85.4573,10.142961,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07caa3916934,SRC10_CRI_2021__XY__e86f3193593e,SRC10_CRI_2021__XYY__e9e4da612cb8,-85.446878,10.147668,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07cb80bb4ad2,SRC10_CRI_2021__XY__b9cf36d82b84,SRC10_CRI_2021__XYY__8107819e7705,-85.538373,10.417814,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07cbd56879d0,SRC10_CRI_2021__XY__5816daeb2090,SRC10_CRI_2021__XYY__c633cdb21abb,-85.280089,10.240362,2021,11,11,Humedal Palustre,Humedal Palustre,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07d1f1801909,SRC10_CRI_2021__XY__da1ce055c837,SRC10_CRI_2021__XYY__66a0801007e2,-85.295876,10.487669,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07dd8708273c,SRC10_CRI_2021__XY__b2137223f739,SRC10_CRI_2021__XYY__bfa2f4930c15,-85.587324,10.400956,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07df1cb3857c,SRC10_CRI_2021__XY__89fcecdae8fa,SRC10_CRI_2021__XYY__7149ca4e9852,-85.561877,10.474408,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07e44fac52fe,SRC10_CRI_2021__XY__38e3e9792165,SRC10_CRI_2021__XYY__45ff7fde9d7e,-85.578427,10.40676,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07ed15ff4e68,SRC10_CRI_2021__XY__590806c0e99c,SRC10_CRI_2021__XYY__99ce7ef55ca1,-85.426656,10.455737,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07edf7fef562,SRC10_CRI_2021__XY__d5a9ebe9af60,SRC10_CRI_2021__XYY__20c9edcd602d,-85.633281,10.481663,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07f2bed7de30,SRC10_CRI_2021__XY__709f0a04946b,SRC10_CRI_2021__XYY__c477e6259f17,-85.748632,10.176387,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07f476e1bb0a,SRC10_CRI_2021__XY__b5c9fd3ff39e,SRC10_CRI_2021__XYY__fbc84d25336d,-85.411409,10.386322,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07f8bd5a5dec,SRC10_CRI_2021__XY__bf7db01634de,SRC10_CRI_2021__XYY__98c2a2aa7add,-85.661361,10.520957,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07f8c7952e06,SRC10_CRI_2021__XY__579413a644da,SRC10_CRI_2021__XYY__5cb8a6e098a4,-85.526746,10.281622,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__07ffed24ecca,SRC10_CRI_2021__XY__acc07119e012,SRC10_CRI_2021__XYY__b5751a7c58a8,-85.453,10.215504,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08001eb0f6d3,SRC10_CRI_2021__XY__f3adeabfc7dd,SRC10_CRI_2021__XYY__289d651d6587,-85.507074,10.493977,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0808b7a4846e,SRC10_CRI_2021__XY__1f75e4a0ea62,SRC10_CRI_2021__XYY__9225a0454228,-85.252625,10.232022,2021,6,1,Manglar,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0810454a0604,SRC10_CRI_2021__XY__cfeaec836515,SRC10_CRI_2021__XYY__68330a467be8,-85.549221,10.476883,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__081adb3bf5a3,SRC10_CRI_2021__XY__0a90674dfddc,SRC10_CRI_2021__XYY__fd6614034ab9,-85.638421,10.094348,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__081b12181446,SRC10_CRI_2021__XY__a3c7545b9337,SRC10_CRI_2021__XYY__556921207c42,-85.459958,10.145661,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__081e8924cad0,SRC10_CRI_2021__XY__a74b5f7eed5e,SRC10_CRI_2021__XYY__b315df64ea50,-85.271303,10.45945,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0822b2336363,SRC10_CRI_2021__XY__a68f55fc4225,SRC10_CRI_2021__XYY__754421377fa3,-85.372072,10.104105,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0823bf06cd7a,SRC10_CRI_2021__XY__68c4eaee0172,SRC10_CRI_2021__XYY__aacb940826de,-85.4982,10.404733,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08289e7ad7dd,SRC10_CRI_2021__XY__8b2f43e102f9,SRC10_CRI_2021__XYY__6d6347d5d786,-85.261247,10.277844,2021,11,11,Humedal Palustre,Humedal Palustre,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__082d5bc0e931,SRC10_CRI_2021__XY__90e23a504548,SRC10_CRI_2021__XYY__45ba3af65173,-85.697386,10.151586,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__083b588957df,SRC10_CRI_2021__XY__b2191c5e7748,SRC10_CRI_2021__XYY__dadc7a7d1349,-85.566386,10.357553,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0840a3cb6154,SRC10_CRI_2021__XY__7ffd87bf3b51,SRC10_CRI_2021__XYY__b93f2628b34c,-85.247058,10.513301,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08414a71ed3a,SRC10_CRI_2021__XY__28538a51b084,SRC10_CRI_2021__XYY__1983c8676d7b,-85.356143,10.261774,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08419b9fd1af,SRC10_CRI_2021__XY__3917aa80dbf4,SRC10_CRI_2021__XYY__6365d23605b9,-85.236795,10.499971,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__084ec401bcf7,SRC10_CRI_2021__XY__f8f8e8335acc,SRC10_CRI_2021__XYY__9bffebac3a60,-85.534578,10.504704,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08509b72ad1d,SRC10_CRI_2021__XY__06d3679a70a6,SRC10_CRI_2021__XYY__d08cfcc1bf7c,-85.640237,10.516002,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__085252f45bb6,SRC10_CRI_2021__XY__ea2eaad7a749,SRC10_CRI_2021__XYY__02ba8b39f5a4,-85.510935,10.419152,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08589e30aaa3,SRC10_CRI_2021__XY__7dde8ee3116f,SRC10_CRI_2021__XYY__8b626b16817d,-85.424528,10.452126,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__085aaea44473,SRC10_CRI_2021__XY__bfe1fc3728fd,SRC10_CRI_2021__XYY__712371251326,-85.511017,10.436043,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__085b04ab9d7c,SRC10_CRI_2021__XY__769c372be170,SRC10_CRI_2021__XYY__df0603c9d20e,-85.244916,10.417884,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0860578b83fe,SRC10_CRI_2021__XY__a2fcb76138f1,SRC10_CRI_2021__XYY__8ee09acbe63c,-85.266009,10.412974,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08614f1d835c,SRC10_CRI_2021__XY__1ddf564d5a07,SRC10_CRI_2021__XYY__4554a4234a89,-85.792776,10.338036,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0861bb971f5e,SRC10_CRI_2021__XY__2fc542604d1e,SRC10_CRI_2021__XYY__3729c34d527a,-85.597588,10.25609,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0865118535e2,SRC10_CRI_2021__XY__eb21a5ed9b9d,SRC10_CRI_2021__XYY__14d8a7e14b6e,-85.681795,10.210105,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08679a3a13d7,SRC10_CRI_2021__XY__090b5f8e11e4,SRC10_CRI_2021__XYY__9b51f14f95d0,-85.515309,10.450502,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0868adeb023a,SRC10_CRI_2021__XY__9c662f2d9c1b,SRC10_CRI_2021__XYY__0cbe34a4f34b,-85.387355,10.105421,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__086e6cf43fb2,SRC10_CRI_2021__XY__5097f6c7f488,SRC10_CRI_2021__XYY__3a828da6f4fe,-85.387622,10.221822,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08733aae5524,SRC10_CRI_2021__XY__7cc5f4fc780c,SRC10_CRI_2021__XYY__617c16f96dae,-85.389591,10.189234,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0877e93aac06,SRC10_CRI_2021__XY__fdf8389338fb,SRC10_CRI_2021__XYY__b3eb0f7461fa,-85.481723,10.491683,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__087b9960bf4c,SRC10_CRI_2021__XY__f90cb507461c,SRC10_CRI_2021__XYY__f9844a9a5910,-85.411784,10.435291,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__087d8e27bafb,SRC10_CRI_2021__XY__7e988f8f723b,SRC10_CRI_2021__XYY__f6eca432899e,-85.568376,10.506952,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08842baf1ddb,SRC10_CRI_2021__XY__00ce1447e4cc,SRC10_CRI_2021__XYY__57140f38053d,-85.634709,10.507051,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08858edba1ef,SRC10_CRI_2021__XY__a3016dda889a,SRC10_CRI_2021__XYY__d6c20a717564,-85.556164,10.458196,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0886489f9965,SRC10_CRI_2021__XY__38399cefce1c,SRC10_CRI_2021__XYY__423057180eed,-85.564526,10.155866,2021,2,1,Bosque secundario,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__088ca217a6dc,SRC10_CRI_2021__XY__47f0a7b6a12b,SRC10_CRI_2021__XYY__e961c6924abb,-85.574681,10.2851,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0894a64eaa06,SRC10_CRI_2021__XY__6deec839530a,SRC10_CRI_2021__XYY__80157a7d4b37,-85.319254,10.522565,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__089537d3d7fd,SRC10_CRI_2021__XY__a10cb75e28f0,SRC10_CRI_2021__XYY__69fd5e47cf1e,-85.210607,10.28045,2021,11,11,Humedal Palustre,Humedal Palustre,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__0896d2d9fa36,SRC10_CRI_2021__XY__33585c577f55,SRC10_CRI_2021__XYY__e0da63f47914,-85.198306,10.26767,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__089efdbe8b76,SRC10_CRI_2021__XY__ead6d54442cd,SRC10_CRI_2021__XYY__f4c7df6ecb8d,-85.559651,10.451494,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08a2029fcadb,SRC10_CRI_2021__XY__e26efaf90d56,SRC10_CRI_2021__XYY__9e563b19aa31,-85.46233,10.408518,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08a60243896a,SRC10_CRI_2021__XY__3de19a76c96a,SRC10_CRI_2021__XYY__5db1eb2197a2,-85.438882,10.359153,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08acab3a975c,SRC10_CRI_2021__XY__41a4e987f828,SRC10_CRI_2021__XYY__7681958a5f89,-85.695756,10.548207,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08aebdbf8d59,SRC10_CRI_2021__XY__9022399c733f,SRC10_CRI_2021__XYY__d00928a3987e,-85.44533,10.384463,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08b42d54d73a,SRC10_CRI_2021__XY__1fd69651ab4f,SRC10_CRI_2021__XYY__e46b9fe65101,-85.342997,10.145989,2021,8,8,Pastos,Pastos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08b8af2b34ab,SRC10_CRI_2021__XY__aa3dd4fdc3a8,SRC10_CRI_2021__XYY__d7f30c3d1aa4,-85.260837,10.174069,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08bf1ae1afe3,SRC10_CRI_2021__XY__83f185df8caa,SRC10_CRI_2021__XYY__652ee6723e42,-85.537948,10.302575,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08c3acd78939,SRC10_CRI_2021__XY__6b02f1abdcb6,SRC10_CRI_2021__XYY__172893fbf85c,-85.613457,10.23888,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08c5e814231b,SRC10_CRI_2021__XY__2cd88ed0ba8f,SRC10_CRI_2021__XYY__bbf286b8512a,-85.507004,10.479498,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08c6bb74a116,SRC10_CRI_2021__XY__6f29947588be,SRC10_CRI_2021__XYY__d3a28b476405,-85.490008,10.45786,2021,9,9,Cultivos,Cultivos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08c79356b0c0,SRC10_CRI_2021__XY__7fe11bc5bc80,SRC10_CRI_2021__XYY__6cca5d8088dd,-85.265949,10.206325,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08ca4dfe0de2,SRC10_CRI_2021__XY__a718dd696bd3,SRC10_CRI_2021__XYY__95bcf1bf3447,-85.676404,10.383365,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08cbfab88678,SRC10_CRI_2021__XY__81a82bb9762a,SRC10_CRI_2021__XYY__3cdcac2e134b,-85.678253,10.509445,2021,4,1,Bosque secundario deciduo,Forestal,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021__XYC__08cfeafdf2a3,SRC10_CRI_2021__XY__5bfb3d3032e3,SRC10_CRI_2021__XYY__9a86ee82c275,-85.4279,10.185564,2021,16,16,Edificaciones,Edificaciones,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
