id_registro,id_muestra_original,Fuente,id_fuente,Pais_es,Pais_cod3,Año,Longitud,Latitud,Clase,GranClase,nombre_clase,nombre_gran_clase,revision_nulos_tematicos,motivo_revision,id_nivel_0,nivel_0,id_nivel_1,nivel_1,id_nivel_2,nivel_2,homologacion_tipo_equivalencia,homologacion_confianza,homologacion_requiere_revision,homologacion_nota,homologacion_encontrada,xy_group_id,xy_year_group_id,xy_class_group_id
SRC10_0006919,127912,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.56435,10.11967,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__f49e76b5d4bc,SRC10_CRI_2021_A1__XYY__72c21b5e0bdf,SRC10_CRI_2021_A1__XYC__f18688ceaccd
SRC10_0006920,127913,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570695,10.12326,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__1497119f6eb8,SRC10_CRI_2021_A1__XYY__f21de897a46a,SRC10_CRI_2021_A1__XYC__7d95326b4287
SRC10_0006921,127917,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570765,10.137738,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__b57e4d36e535,SRC10_CRI_2021_A1__XYY__108fdcfbe0aa,SRC10_CRI_2021_A1__XYC__5b06bca7e2f6
SRC10_0006922,127918,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564456,10.141388,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__96b13c0a05f5,SRC10_CRI_2021_A1__XYY__96fc7fc052aa,SRC10_CRI_2021_A1__XYC__af8bc38d1854
SRC10_0006923,127919,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570801,10.144977,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__4f7e702b81a2,SRC10_CRI_2021_A1__XYY__b160d5c3edbd,SRC10_CRI_2021_A1__XYC__7f082395e5db
SRC10_0006924,127920,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564491,10.148627,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__ebc0c0ef2b51,SRC10_CRI_2021_A1__XYY__e4c94ef0e767,SRC10_CRI_2021_A1__XYC__a1402d0f9dcf
SRC10_0006925,127921,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570836,10.152217,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__73348f5d459a,SRC10_CRI_2021_A1__XYY__f75b34a5b726,SRC10_CRI_2021_A1__XYC__61e6a86a0d1f
SRC10_0006926,127922,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564526,10.155866,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__6c0148b18a34,SRC10_CRI_2021_A1__XYY__d2e2cdc42090,SRC10_CRI_2021_A1__XYC__fe8235286b87
SRC10_0006927,127923,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570871,10.159456,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__b53aafcf6d29,SRC10_CRI_2021_A1__XYY__e9f49d5d8704,SRC10_CRI_2021_A1__XYC__903aba5efd20
SRC10_0006928,127924,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570907,10.166695,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__9ebccd631614,SRC10_CRI_2021_A1__XYY__4e2e32c5b2d8,SRC10_CRI_2021_A1__XYC__d26575960488
SRC10_0006929,127925,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564596,10.170345,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__b8ebe149c04e,SRC10_CRI_2021_A1__XYY__9ff6818629d6,SRC10_CRI_2021_A1__XYC__bdc21c94ab26
SRC10_0006930,127926,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570942,10.173934,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__4d9c7e59ec4d,SRC10_CRI_2021_A1__XYY__9d0b5c594a6c,SRC10_CRI_2021_A1__XYC__b8148d4241eb
SRC10_0006931,127927,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564632,10.177584,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__471670c27844,SRC10_CRI_2021_A1__XYY__c6ed8bcf28d7,SRC10_CRI_2021_A1__XYC__e6b9080088b2
SRC10_0006932,127928,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.570977,10.181173,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__19b8a46cedc8,SRC10_CRI_2021_A1__XYY__fd62ed8da7f7,SRC10_CRI_2021_A1__XYC__0d9d2372520b
SRC10_0006933,127929,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564667,10.184823,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__8cdaba0fdc66,SRC10_CRI_2021_A1__XYY__272e8aa05ddc,SRC10_CRI_2021_A1__XYC__ade5dcc47031
SRC10_0006934,127936,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564808,10.21378,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__ba2de1545dff,SRC10_CRI_2021_A1__XYY__e564ee6c2fa4,SRC10_CRI_2021_A1__XYC__9f685937bbf6
SRC10_0006935,127939,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571262,10.239086,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__63913fb71754,SRC10_CRI_2021_A1__XYY__49df6d5b14f4,SRC10_CRI_2021_A1__XYC__140b85715680
SRC10_0006936,127940,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.56495,10.242736,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__57e6031a6bb8,SRC10_CRI_2021_A1__XYY__915f23860728,SRC10_CRI_2021_A1__XYC__40f1f2a19f1a
SRC10_0006937,127941,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571297,10.246325,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__de8e52722ed0,SRC10_CRI_2021_A1__XYY__a549513fc8ab,SRC10_CRI_2021_A1__XYC__affac64c2df3
SRC10_0006938,127942,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.564986,10.249975,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__39cb252e029b,SRC10_CRI_2021_A1__XYY__3653f55501c6,SRC10_CRI_2021_A1__XYC__2af11f8d56b7
SRC10_0006939,127943,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565021,10.257215,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__17d7a0926908,SRC10_CRI_2021_A1__XYY__d5be8016f6a5,SRC10_CRI_2021_A1__XYC__9f3a6ca3ed30
SRC10_0006940,127944,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565057,10.264454,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__de016450eac8,SRC10_CRI_2021_A1__XYY__57f0002344c3,SRC10_CRI_2021_A1__XYC__27528caa953f
SRC10_0006941,127945,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571405,10.268043,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__b195a52453ff,SRC10_CRI_2021_A1__XYY__d380076cee4f,SRC10_CRI_2021_A1__XYC__577b3e1cfa1c
SRC10_0006942,127946,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.57144,10.275282,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__6bb982ca1f4a,SRC10_CRI_2021_A1__XYY__3d9e5672c257,SRC10_CRI_2021_A1__XYC__312dd4e577c5
SRC10_0006943,127947,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565128,10.278932,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__931f760de3f3,SRC10_CRI_2021_A1__XYY__cfcc1fc49802,SRC10_CRI_2021_A1__XYC__a8b9519d850a
SRC10_0006944,127948,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571476,10.282521,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__28f5cc269a23,SRC10_CRI_2021_A1__XYY__0c96518476cf,SRC10_CRI_2021_A1__XYC__bc9edbd8cd01
SRC10_0006945,127951,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571584,10.304238,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__601cb9037d64,SRC10_CRI_2021_A1__XYY__e64b947d0b9e,SRC10_CRI_2021_A1__XYC__43c4027a21ad
SRC10_0006946,127952,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565271,10.307888,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__d00236203c3b,SRC10_CRI_2021_A1__XYY__63362bb01301,SRC10_CRI_2021_A1__XYC__630b264ed950
SRC10_0006947,127953,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.57162,10.311477,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__bd67e7dc78e7,SRC10_CRI_2021_A1__XYY__bfcb25900615,SRC10_CRI_2021_A1__XYC__2bf8054f81e9
SRC10_0006948,127954,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565307,10.315127,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__2982b295f1a5,SRC10_CRI_2021_A1__XYY__d0b7f7d94115,SRC10_CRI_2021_A1__XYC__ebe658162080
SRC10_0006949,127955,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571655,10.318716,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__676ededd5ba6,SRC10_CRI_2021_A1__XYY__8e969959cf49,SRC10_CRI_2021_A1__XYC__ed01bd5591f2
SRC10_0006950,127956,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565342,10.322367,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__791395216eea,SRC10_CRI_2021_A1__XYY__e503f6ebf0c6,SRC10_CRI_2021_A1__XYC__6029cc32e07d
SRC10_0006951,127958,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571799,10.347673,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__a8ce02f394f6,SRC10_CRI_2021_A1__XYY__6bba093ee8d2,SRC10_CRI_2021_A1__XYC__7138cebee61c
SRC10_0006952,127959,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571835,10.354912,11,11,Humedal Palustre,Humedal Palustre,0,,20,Tierras húmedas y agua,22,Humedales,220,Humedales,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__316b680196c3,SRC10_CRI_2021_A1__XYY__feb5c68dc888,SRC10_CRI_2021_A1__XYC__52d9bae31491
SRC10_0006953,127962,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.571944,10.376629,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__1126b4102d70,SRC10_CRI_2021_A1__XYY__5ea4cd275df0,SRC10_CRI_2021_A1__XYC__514aa8dd0a23
SRC10_0006954,127963,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.56563,10.380279,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__151eb26c223b,SRC10_CRI_2021_A1__XYY__3d191f7c3c9b,SRC10_CRI_2021_A1__XYC__8ff6a60526b9
SRC10_0006955,127964,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.57198,10.383868,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__055bcc1eb795,SRC10_CRI_2021_A1__XYY__93f2014c2036,SRC10_CRI_2021_A1__XYC__508c36750f07
SRC10_0006956,127965,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565666,10.387518,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__1e2ae9edf95c,SRC10_CRI_2021_A1__XYY__f1c835cb576e,SRC10_CRI_2021_A1__XYC__cfee5f960869
SRC10_0006957,127966,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572052,10.398346,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__12d9d7e40b60,SRC10_CRI_2021_A1__XYY__15e1a328c646,SRC10_CRI_2021_A1__XYC__2c2d5db44738
SRC10_0006958,127967,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.565774,10.409236,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__8aa023ccd860,SRC10_CRI_2021_A1__XYY__fe84c71325dd,SRC10_CRI_2021_A1__XYC__863315834620
SRC10_0006959,127968,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572197,10.427302,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__a001e97dda99,SRC10_CRI_2021_A1__XYY__e3add93b4831,SRC10_CRI_2021_A1__XYC__e391c61cceb4
SRC10_0006960,127969,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572307,10.449019,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__ec43f8b7e634,SRC10_CRI_2021_A1__XYY__51ffcb531b0b,SRC10_CRI_2021_A1__XYC__ff37642b1249
SRC10_0006961,127972,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.566173,10.488865,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__8494d49c71d3,SRC10_CRI_2021_A1__XYY__665fbe6d8fad,SRC10_CRI_2021_A1__XYC__b46746e06e23
SRC10_0006962,127973,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572599,10.506931,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__0347160a7323,SRC10_CRI_2021_A1__XYY__7ffefbc1b36d,SRC10_CRI_2021_A1__XYC__832b7a55b6d5
SRC10_0006963,127974,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.566355,10.52506,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__9d826f585e4e,SRC10_CRI_2021_A1__XYY__49fd21a72577,SRC10_CRI_2021_A1__XYC__30ad215de377
SRC10_0006964,127975,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572709,10.528648,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__81f38abcaf2c,SRC10_CRI_2021_A1__XYY__2de424325670,SRC10_CRI_2021_A1__XYC__205691aec59f
SRC10_0006965,127977,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572782,10.543126,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__80cc6291a457,SRC10_CRI_2021_A1__XYY__3363b0daa2ef,SRC10_CRI_2021_A1__XYC__b7e26b1b78ef
SRC10_0006966,127978,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.566465,10.546777,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__571f9357587c,SRC10_CRI_2021_A1__XYY__9ecefb7f62bc,SRC10_CRI_2021_A1__XYC__c1f7956deaf5
SRC10_0006967,127979,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572819,10.550365,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__eb668bc96853,SRC10_CRI_2021_A1__XYY__e63939bee304,SRC10_CRI_2021_A1__XYC__79086a166af9
SRC10_0006968,127980,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.566502,10.554016,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__fec19fa79795,SRC10_CRI_2021_A1__XYY__51f8dc8785bb,SRC10_CRI_2021_A1__XYC__b0807ab46d93
SRC10_0006969,127981,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.572856,10.557604,8,8,Pastos,Pastos,0,,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,directa,alta,0,,1,SRC10_CRI_2021_A1__XY__f958bdf89e65,SRC10_CRI_2021_A1__XYY__68f1b07539fc,SRC10_CRI_2021_A1__XYC__18184493b456
SRC10_0006970,128182,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.557971,10.108842,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__5e87fba2c5d4,SRC10_CRI_2021_A1__XYY__74063a135e74,SRC10_CRI_2021_A1__XYC__21ae7aff7b5c
SRC10_0006971,128184,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.558006,10.116081,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__090ba9c4b12c,SRC10_CRI_2021_A1__XYY__25890a73ee06,SRC10_CRI_2021_A1__XYC__3d83c6041d67
SRC10_0006972,128188,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.558111,10.137799,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__2cc4cf1b8b25,SRC10_CRI_2021_A1__XYY__2b89a6b8655c,SRC10_CRI_2021_A1__XYC__f4d9ddd6a5f1
SRC10_0006973,128189,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.5518,10.141448,2,1,Bosque secundario,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__c7a225d6ff71,SRC10_CRI_2021_A1__XYY__034f6b73e710,SRC10_CRI_2021_A1__XYC__1c04d34c92f5
SRC10_0006974,128190,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,Costa Rica,CRI,2021,-85.558146,10.145038,1,1,Bosque maduro,Forestal,0,,40,Tierras Forestales,41,Bosque latifoliado y mixto,411,Latifoliado maduro húmedo,semantica_directa,alta,0,,1,SRC10_CRI_2021_A1__XY__06e8a90902e2,SRC10_CRI_2021_A1__XYY__3e1bd6d76b7c,SRC10_CRI_2021_A1__XYC__76798161e41e
