xy_class_group_id,xy_group_id,xy_year_group_id,lon,lat,year_ref,class_code,class_group_code,class_name,class_group_name,records,country,country_code,source,source_id
SRC10_CRI_2021_A1__XYC__2c1c9528715f,SRC10_CRI_2021_A1__XY__5a5cd06a738d,SRC10_CRI_2021_A1__XYY__8c811b82c04d,-85.421289,10.089617,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c1d15007eed,SRC10_CRI_2021_A1__XY__e4d7e74ceb79,SRC10_CRI_2021_A1__XYY__fadc464b2945,-85.600896,10.258246,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c213dc0e8c1,SRC10_CRI_2021_A1__XY__871bcb1c9229,SRC10_CRI_2021_A1__XYY__24f4e4225cea,-85.804886,10.140154,2021,210,21,Cuerpos de Agua,Cuerpos de Agua,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c21fdb67d2d,SRC10_CRI_2021_A1__XY__1c4e782e9289,SRC10_CRI_2021_A1__XYY__61101cd823dc,-85.446878,10.147668,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c23a44d59f7,SRC10_CRI_2021_A1__XY__d1c26decc6fd,SRC10_CRI_2021_A1__XYY__4cd36b9d627e,-85.587324,10.400956,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c24273b04e6,SRC10_CRI_2021_A1__XY__f702e9803a8e,SRC10_CRI_2021_A1__XYY__bf0870c3c549,-85.583038,10.243399,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c24597e2935,SRC10_CRI_2021_A1__XY__730fb1db0aac,SRC10_CRI_2021_A1__XYY__b5f2487822b8,-85.472286,10.194522,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c28e8cfdd2b,SRC10_CRI_2021_A1__XY__ba66293bef72,SRC10_CRI_2021_A1__XYY__0592d80c8afc,-85.560326,10.124757,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c2cd78e066f,SRC10_CRI_2021_A1__XY__eeaed83a00a6,SRC10_CRI_2021_A1__XYY__7d95ca47bd17,-85.262157,10.504698,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c2d5db44738,SRC10_CRI_2021_A1__XY__12d9d7e40b60,SRC10_CRI_2021_A1__XYY__15e1a328c646,-85.572052,10.398346,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c2e6470f43b,SRC10_CRI_2021_A1__XY__69cb7b4d9d37,SRC10_CRI_2021_A1__XYY__0c93cab8ea1f,-85.485751,10.450641,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c2fc69f353e,SRC10_CRI_2021_A1__XY__e6a7b22aac27,SRC10_CRI_2021_A1__XYY__b358c10b4cc7,-85.500513,10.106779,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c2fcda99242,SRC10_CRI_2021_A1__XY__24192fd09e9f,SRC10_CRI_2021_A1__XYY__f09bf1a336b1,-85.627601,10.525958,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c33cd247a3a,SRC10_CRI_2021_A1__XY__ec582606ad9f,SRC10_CRI_2021_A1__XYY__496edb92a428,-85.543192,10.538446,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c35df3a6c1e,SRC10_CRI_2021_A1__XY__2e0101e75ff8,SRC10_CRI_2021_A1__XYY__bfc14131653a,-85.429326,10.110632,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c35ead2d02b,SRC10_CRI_2021_A1__XY__32a3c152ffef,SRC10_CRI_2021_A1__XYY__6649cdbe2469,-85.70321,10.45076,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c3826df86d2,SRC10_CRI_2021_A1__XY__62574e3b1121,SRC10_CRI_2021_A1__XYY__7d8d4e7a0a8f,-85.458175,10.423016,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c388ca8f693,SRC10_CRI_2021_A1__XY__f535495f1b30,SRC10_CRI_2021_A1__XYY__d3ff94e6b114,-85.392777,10.434167,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c423a1bb988,SRC10_CRI_2021_A1__XY__949b6adcc5d3,SRC10_CRI_2021_A1__XYY__ce3cb3eeb2b2,-85.583849,10.256917,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c4bdd9087f5,SRC10_CRI_2021_A1__XY__33facf9ecac1,SRC10_CRI_2021_A1__XYY__a28d19fb133b,-85.753258,10.443833,2021,414,41,Bosque seco o deciduo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c575757974f,SRC10_CRI_2021_A1__XY__06f26783f518,SRC10_CRI_2021_A1__XYY__a6085a6e484b,-85.583069,10.382415,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c5759302ab0,SRC10_CRI_2021_A1__XY__0d12ef1f6c30,SRC10_CRI_2021_A1__XYY__6078f8dd2c0b,-85.470717,10.396414,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c59211aae5c,SRC10_CRI_2021_A1__XY__ac084ca1826b,SRC10_CRI_2021_A1__XYY__e1f781926545,-85.675053,10.31699,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c59b9952820,SRC10_CRI_2021_A1__XY__6f3e96dbff28,SRC10_CRI_2021_A1__XYY__f3cec27aa20f,-85.518833,10.305697,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c5ad8276e75,SRC10_CRI_2021_A1__XY__b30d4a690aa3,SRC10_CRI_2021_A1__XYY__c7849ffddc2f,-85.481039,10.346896,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c5ec0acc1c2,SRC10_CRI_2021_A1__XY__375b52036ff0,SRC10_CRI_2021_A1__XYY__73e0cbe6276f,-85.47124,10.507417,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c62e5557cbe,SRC10_CRI_2021_A1__XY__203d7c86b4ab,SRC10_CRI_2021_A1__XYY__70f99a78aeaf,-85.267028,10.139051,2021,430,43,Manglares,Manglares,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c66c234e0e7,SRC10_CRI_2021_A1__XY__7338e49dfa36,SRC10_CRI_2021_A1__XYY__171b39fc7013,-85.462251,10.391626,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c6b6046acec,SRC10_CRI_2021_A1__XY__6867532d71e8,SRC10_CRI_2021_A1__XYY__6d6b3b1ea0db,-85.563371,10.217121,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c6c61e2e784,SRC10_CRI_2021_A1__XY__633f355ad3fb,SRC10_CRI_2021_A1__XYY__c1bcc21d69b7,-85.269104,10.130596,2021,430,43,Manglares,Manglares,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c716595e5e6,SRC10_CRI_2021_A1__XY__64ed88e4a335,SRC10_CRI_2021_A1__XYY__34aea0d7616a,-85.433512,10.103374,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c72e72f8db1,SRC10_CRI_2021_A1__XY__abee95b2fdf2,SRC10_CRI_2021_A1__XYY__028080999830,-85.752866,10.207723,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c79763e883b,SRC10_CRI_2021_A1__XY__7ad10158e593,SRC10_CRI_2021_A1__XYY__0e7188a9d244,-85.498338,10.43369,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c7d238a8359,SRC10_CRI_2021_A1__XY__bcd2cf89c853,SRC10_CRI_2021_A1__XYY__a19d58ef6be2,-85.485924,10.486837,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c7ff9d55dfa,SRC10_CRI_2021_A1__XY__451dc0db1efd,SRC10_CRI_2021_A1__XYY__99fbcd8751ed,-85.219421,10.376954,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c84a373a6ad,SRC10_CRI_2021_A1__XY__b2bc7d16aa7e,SRC10_CRI_2021_A1__XYY__4125672353f0,-85.443413,10.426703,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c882ded26b4,SRC10_CRI_2021_A1__XY__41d7008954f1,SRC10_CRI_2021_A1__XYY__8557e9f4eed5,-85.22353,10.347978,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c8c9fb0f30b,SRC10_CRI_2021_A1__XY__4093c518f7ca,SRC10_CRI_2021_A1__XYY__0d5963c8c47c,-85.239114,10.551849,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c8f4d7dede8,SRC10_CRI_2021_A1__XY__15d023a133bf,SRC10_CRI_2021_A1__XYY__45d9fd4c523a,-85.356051,10.240055,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c905e784a8a,SRC10_CRI_2021_A1__XY__7f9558f20b6d,SRC10_CRI_2021_A1__XYY__d41056e19694,-85.532962,10.293838,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c9312dc5ba6,SRC10_CRI_2021_A1__XY__394c941c8fd1,SRC10_CRI_2021_A1__XYY__4e979b3b2a42,-85.563922,10.461126,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c997467029f,SRC10_CRI_2021_A1__XY__f489b96cc57f,SRC10_CRI_2021_A1__XYY__d5231334071b,-85.792717,10.227083,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c9b4ac6abe2,SRC10_CRI_2021_A1__XY__5ec43b812104,SRC10_CRI_2021_A1__XYY__702c5899cf7d,-85.260828,10.171656,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2c9dd03ef54e,SRC10_CRI_2021_A1__XY__2fbff19244d8,SRC10_CRI_2021_A1__XYY__12aa3512ad44,-85.512796,10.36726,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ca1a430fe8b,SRC10_CRI_2021_A1__XY__6e584465ed32,SRC10_CRI_2021_A1__XYY__9d81cc677a0b,-85.466879,10.163373,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ca452981c9c,SRC10_CRI_2021_A1__XY__a4d42a833fd5,SRC10_CRI_2021_A1__XYY__411959021bb0,-85.470898,10.435024,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ca70a2b013e,SRC10_CRI_2021_A1__XY__d1e69e9ceb78,SRC10_CRI_2021_A1__XYY__e0f575b4f22b,-85.464424,10.404889,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2caab4199088,SRC10_CRI_2021_A1__XY__6544f71834ae,SRC10_CRI_2021_A1__XYY__371ee82325e0,-85.795257,10.406582,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2caacd11340d,SRC10_CRI_2021_A1__XY__6c6a0e6ad1a5,SRC10_CRI_2021_A1__XYY__2ecd729a6ee4,-85.724068,10.404803,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cb286733635,SRC10_CRI_2021_A1__XY__af800051d6b9,SRC10_CRI_2021_A1__XYY__73b08b9b0c6a,-85.587691,10.264963,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cb42c01c4a4,SRC10_CRI_2021_A1__XY__09eb4d0e5cbd,SRC10_CRI_2021_A1__XYY__a6b1363b71a5,-85.622977,10.418255,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cb7d3b3b144,SRC10_CRI_2021_A1__XY__405a0a5a52f0,SRC10_CRI_2021_A1__XYY__47a62931b457,-85.194364,10.449451,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cb81a19cbbd,SRC10_CRI_2021_A1__XY__94fe7edc4af3,SRC10_CRI_2021_A1__XYY__412eee061eb4,-85.797345,10.299443,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cc07e983ca9,SRC10_CRI_2021_A1__XY__93aee53730e2,SRC10_CRI_2021_A1__XYY__b93e028714b1,-85.597925,10.504392,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cc1e011311f,SRC10_CRI_2021_A1__XY__19d955975f0e,SRC10_CRI_2021_A1__XYY__a8058b0baebf,-85.58439,10.333132,2021,220,22,Humedales,Humedales,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cc7cbca15cb,SRC10_CRI_2021_A1__XY__0bdf88deaa1b,SRC10_CRI_2021_A1__XYY__fdb60ccfa634,-85.553492,10.486514,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cc9ab9d50cd,SRC10_CRI_2021_A1__XY__37fabfbee737,SRC10_CRI_2021_A1__XYY__31b9bed34f14,-85.602637,10.184639,2021,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cc9fc1c6ffe,SRC10_CRI_2021_A1__XY__ddc07b3bad0a,SRC10_CRI_2021_A1__XYY__1d5a86f79930,-85.217277,10.368515,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cce6bf27ab9,SRC10_CRI_2021_A1__XY__ecee50eacdf7,SRC10_CRI_2021_A1__XYY__5c08a2f03240,-85.197322,10.113971,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cd04e81ebb7,SRC10_CRI_2021_A1__XY__87da143ec496,SRC10_CRI_2021_A1__XYY__cdf60e353c72,-85.425826,10.272335,2021,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cd2e9fc27a4,SRC10_CRI_2021_A1__XY__c4a0e8f9a509,SRC10_CRI_2021_A1__XYY__ba9482f5531b,-85.633017,10.274942,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cd3bb3bf306,SRC10_CRI_2021_A1__XY__5a7492e53228,SRC10_CRI_2021_A1__XYY__0d6f7c2579c7,-85.538956,10.536053,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cd89be20f0a,SRC10_CRI_2021_A1__XY__3efa90129ba8,SRC10_CRI_2021_A1__XYY__f0e92fa0749d,-85.754985,10.270721,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cd9e17eec38,SRC10_CRI_2021_A1__XY__a1b618bb8eb7,SRC10_CRI_2021_A1__XYY__44285578860c,-85.468999,10.185498,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cda2d41259b,SRC10_CRI_2021_A1__XY__df821d4ee953,SRC10_CRI_2021_A1__XYY__020e816c7c0b,-85.676402,10.383685,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cdc1dc43061,SRC10_CRI_2021_A1__XY__3544ad2f43a8,SRC10_CRI_2021_A1__XYY__3a6db0f566a1,-85.798633,10.153459,2021,430,43,Manglares,Manglares,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cdee70b1801,SRC10_CRI_2021_A1__XY__0e71a0abe492,SRC10_CRI_2021_A1__XYY__78da12bd9332,-85.562867,10.217253,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ce4096d64c5,SRC10_CRI_2021_A1__XY__6cb88efcec54,SRC10_CRI_2021_A1__XYY__bf89cc0fcecf,-85.76313,10.461319,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ce6f6fb50b5,SRC10_CRI_2021_A1__XY__692c07e2397e,SRC10_CRI_2021_A1__XYY__1e1b30786f16,-85.351367,10.135681,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ce8a4fdc307,SRC10_CRI_2021_A1__XY__70d653aaa8ae,SRC10_CRI_2021_A1__XYY__2ae903a0de6b,-85.430679,10.199515,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ce91fd12c19,SRC10_CRI_2021_A1__XY__787afbf31910,SRC10_CRI_2021_A1__XYY__9433ee36daca,-85.249331,10.466134,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2ceefa32cab3,SRC10_CRI_2021_A1__XY__d03d2453c3ec,SRC10_CRI_2021_A1__XYY__4b0996d1b6eb,-85.589116,10.264496,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cf16af75224,SRC10_CRI_2021_A1__XY__d539b8580b31,SRC10_CRI_2021_A1__XYY__b5e1760933d1,-85.674885,10.386699,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cf1ae6d067d,SRC10_CRI_2021_A1__XY__85aeda4ce3cb,SRC10_CRI_2021_A1__XYY__0f9a05c324c7,-85.416072,10.449751,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cf64da91926,SRC10_CRI_2021_A1__XY__d55ccedf0177,SRC10_CRI_2021_A1__XYY__7e7d6229171e,-85.483459,10.197565,2021,110,11,Urbano,Urbano,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2cffd85b2f43,SRC10_CRI_2021_A1__XY__4d6da8b154cb,SRC10_CRI_2021_A1__XYY__68e79e0dd843,-85.248104,10.15481,2021,430,43,Manglares,Manglares,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
SRC10_CRI_2021_A1__XYC__2d02b16b39ca,SRC10_CRI_2021_A1__XY__442c7c724991,SRC10_CRI_2021_A1__XYY__3400abd194de,-85.576505,10.444172,2021,315,31,Otros cultivos intensivos no arbóreos,Cultivos intensivos No-Arbóreos,1,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10
