xy_class_group_id,xy_group_id,xy_year_group_id,lon,lat,year_ref,class_code,class_group_code,class_name,class_group_name,records,country,country_code,source,source_id
SRC15_PAN_2021__XYC__38f84fcfc154,SRC15_PAN_2021__XY__d934b1a326a7,SRC15_PAN_2021__XYY__9d0fccd9f6d9,-82.149055,8.462188,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__38f93532e3aa,SRC15_PAN_2021__XY__30e1bd326c04,SRC15_PAN_2021__XYY__a799f85e2833,-82.03365,8.613995,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__38fe37c29e68,SRC15_PAN_2021__XY__8ab3824443cb,SRC15_PAN_2021__XYY__79a8d163c94b,-81.908614,8.578135,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__390022278d9e,SRC15_PAN_2021__XY__b2dce3607fe5,SRC15_PAN_2021__XYY__72ee3b2d8afa,-82.498472,8.393187,2021,20,2,Caña de azúcar,Cultivos,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__390110a50461,SRC15_PAN_2021__XY__c2cde1651047,SRC15_PAN_2021__XYY__cc74e38adf4c,-82.292468,8.567997,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3904a07609fb,SRC15_PAN_2021__XY__5fb74fbc9c0c,SRC15_PAN_2021__XYY__bc84bec91c0e,-81.991971,8.306608,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__391245ef9b8b,SRC15_PAN_2021__XY__94b6661472b8,SRC15_PAN_2021__XYY__834a26edf4f4,-81.926699,8.541915,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3913aa7f8d9a,SRC15_PAN_2021__XY__c549cf9401ff,SRC15_PAN_2021__XYY__dd4f576e4558,-82.333343,8.565597,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__391988ec2723,SRC15_PAN_2021__XY__7d99d22faf58,SRC15_PAN_2021__XYY__ca9089a71102,-81.89215,8.333977,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__391a1ac6d3b4,SRC15_PAN_2021__XY__22d5b53a1708,SRC15_PAN_2021__XYY__c029cd84b477,-82.244478,8.477722,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__392717a56406,SRC15_PAN_2021__XY__8df627ee3618,SRC15_PAN_2021__XYY__0ea449740b0d,-82.144175,8.346896,2021,3,1,Bosque de mangle,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__392ca3b21f67,SRC15_PAN_2021__XY__796a760d6aa6,SRC15_PAN_2021__XYY__5e4310cb2ce3,-82.057691,8.265741,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__392f451288ff,SRC15_PAN_2021__XY__c5d405bcecaa,SRC15_PAN_2021__XYY__2346cbc1fb98,-81.939971,8.394915,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3933a64d61f5,SRC15_PAN_2021__XY__0124341ca17e,SRC15_PAN_2021__XYY__950925fef975,-81.978339,8.302119,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3940deaea728,SRC15_PAN_2021__XY__3e5f9b161328,SRC15_PAN_2021__XYY__29832b0c7ef6,-82.362255,8.391421,2021,24,2,Otro cultivo anual,Cultivos,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39419a7dc0e8,SRC15_PAN_2021__XY__d866b308ec19,SRC15_PAN_2021__XYY__87795741d3ce,-82.029106,8.614008,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39489881b8ee,SRC15_PAN_2021__XY__8ba7529c7c40,SRC15_PAN_2021__XYY__0fee4f8777e8,-82.121897,8.49392,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__394aeb4938af,SRC15_PAN_2021__XY__8b415e78f106,SRC15_PAN_2021__XYY__e3fc0ed28beb,-82.303252,8.398403,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__395000e747e7,SRC15_PAN_2021__XY__65cf4add04d4,SRC15_PAN_2021__XYY__5bb058d6fabe,-82.347258,8.646935,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__395866836d22,SRC15_PAN_2021__XY__115cf9517849,SRC15_PAN_2021__XYY__e8cd7cc893d7,-81.921668,8.336171,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3961cdffeba8,SRC15_PAN_2021__XY__3661a884d114,SRC15_PAN_2021__XYY__b5ceee248722,-82.051849,8.62299,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39648ba73888,SRC15_PAN_2021__XY__e1601da715ec,SRC15_PAN_2021__XYY__b7a7ffe140f1,-82.042725,8.609449,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__396a2e5af23e,SRC15_PAN_2021__XY__2299a26001e6,SRC15_PAN_2021__XYY__022d1cb953ba,-82.106254,8.58214,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__396cb3d327f0,SRC15_PAN_2021__XY__138a9ca51813,SRC15_PAN_2021__XYY__372239c84020,-82.230881,8.486808,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3970483e3b55,SRC15_PAN_2021__XY__b37c2bc31872,SRC15_PAN_2021__XYY__9ef9ade65693,-82.234965,8.342102,2021,8,1,Bosque plantado de latifoliadas,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__397065e2d0e8,SRC15_PAN_2021__XY__003ded4b955d,SRC15_PAN_2021__XYY__2f988bec3f91,-82.308067,8.479775,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3976f0b6cb34,SRC15_PAN_2021__XY__768bcdad44a4,SRC15_PAN_2021__XYY__f93f2d1e59f5,-81.887488,8.279721,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__397bfc9f7d2f,SRC15_PAN_2021__XY__f1a414b157af,SRC15_PAN_2021__XYY__6e5483f1783e,-82.11923,8.356011,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__397e548a4441,SRC15_PAN_2021__XY__0ec1ecb98cb9,SRC15_PAN_2021__XYY__92fcf3c52c50,-82.428649,8.54265,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3986f3ec9828,SRC15_PAN_2021__XY__52c5fe382e49,SRC15_PAN_2021__XYY__f2b3069989b7,-82.197135,8.588652,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__398916234c22,SRC15_PAN_2021__XY__96790e6ae5cd,SRC15_PAN_2021__XYY__c36161a9d4e9,-82.030966,8.460256,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__398ee0e9f1aa,SRC15_PAN_2021__XY__10e4664a39a1,SRC15_PAN_2021__XYY__f229a5667690,-82.410756,8.617317,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__398f0099abb1,SRC15_PAN_2021__XY__0acd8bae5d94,SRC15_PAN_2021__XYY__bec9ba26cbc4,-81.97598,8.265949,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3999480edb23,SRC15_PAN_2021__XY__31a59aadfdc7,SRC15_PAN_2021__XYY__6622192f1945,-82.368869,8.33488,2021,3,1,Bosque de mangle,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__399c1d9dfbfc,SRC15_PAN_2021__XY__b01480c1b9e0,SRC15_PAN_2021__XYY__7e070122d88f,-82.197206,8.61126,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39a66cada5d8,SRC15_PAN_2021__XY__91721b1c1f9f,SRC15_PAN_2021__XYY__f2cd6cf179d3,-81.931319,8.573558,2021,10,1,Vegetación herbácea,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39b1ab8c73e0,SRC15_PAN_2021__XY__371335dfebd9,SRC15_PAN_2021__XYY__1618cfba0e1f,-82.00401,8.573376,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39bb08b3723b,SRC15_PAN_2021__XY__c58f78d48eee,SRC15_PAN_2021__XYY__3cef398859ab,-81.930846,8.376848,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39c6652dc378,SRC15_PAN_2021__XY__a43615c5045e,SRC15_PAN_2021__XYY__96596b39dcdf,-82.362138,8.35751,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39c674039a7e,SRC15_PAN_2021__XY__ac677e5a9cee,SRC15_PAN_2021__XYY__2a960f5d4968,-82.091818,8.295042,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39c7646e4990,SRC15_PAN_2021__XY__42fbf7b5345e,SRC15_PAN_2021__XYY__dbd4b17b9fb7,-82.139939,8.45091,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39c7e4058c52,SRC15_PAN_2021__XY__46dfe50e0b4d,SRC15_PAN_2021__XYY__07392e5cc8b7,-82.22456,8.640564,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39c9b40e7a55,SRC15_PAN_2021__XY__67ba51e04a0c,SRC15_PAN_2021__XYY__c95cd13fac22,-82.074472,8.589013,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39d10930bbb9,SRC15_PAN_2021__XY__d872f9c45902,SRC15_PAN_2021__XYY__88e9a4f6a8c0,-81.896568,8.279701,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39d25f9f01e2,SRC15_PAN_2021__XY__4b973f530a54,SRC15_PAN_2021__XYY__699ae96069b7,-82.162223,8.308408,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39d721a0dd61,SRC15_PAN_2021__XY__0602fa0086dc,SRC15_PAN_2021__XYY__63c86dd3903e,-82.098792,8.353807,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39d894017a56,SRC15_PAN_2021__XY__d5030625d086,SRC15_PAN_2021__XYY__103913056837,-82.429004,8.637596,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39d91180c5b8,SRC15_PAN_2021__XY__5d30b0d810db,SRC15_PAN_2021__XYY__d1639b2dfe0b,-82.474444,8.639684,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39e9c3cfdb38,SRC15_PAN_2021__XY__cb53b4679009,SRC15_PAN_2021__XYY__eb7f988e0de6,-82.469475,8.528934,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__39ebda9d5f49,SRC15_PAN_2021__XY__9cfe0f8bc24b,SRC15_PAN_2021__XYY__e0ba42cdbcad,-82.185188,8.396515,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a00c59d3660,SRC15_PAN_2021__XY__072557c83349,SRC15_PAN_2021__XYY__e10417997aa6,-82.260565,8.536451,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a019f95da9d,SRC15_PAN_2021__XY__fdaf9cb8c99c,SRC15_PAN_2021__XYY__c836d9b43d71,-81.926504,8.460518,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a03a53220a8,SRC15_PAN_2021__XY__dde1c1886d90,SRC15_PAN_2021__XYY__53468afe51dc,-82.392452,8.581213,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a0735c2d7de,SRC15_PAN_2021__XY__1d2883e818e1,SRC15_PAN_2021__XYY__36d385de001c,-81.976504,8.476223,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a0b024d5f92,SRC15_PAN_2021__XY__865da24039bc,SRC15_PAN_2021__XYY__0f24324d3455,-81.991948,8.297564,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a0c4dc00c12,SRC15_PAN_2021__XY__a949909d2ea1,SRC15_PAN_2021__XYY__a80fbcde480b,-81.962968,8.512433,2021,10,1,Vegetación herbácea,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a146f52e597,SRC15_PAN_2021__XY__7ec44b4ae307,SRC15_PAN_2021__XYY__7bc027e6caa2,-81.926082,8.281895,2021,3,1,Bosque de mangle,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a16fe6d625d,SRC15_PAN_2021__XY__c6f1de30ac29,SRC15_PAN_2021__XYY__2a3097ff08a9,-82.053128,8.256709,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a1cd1812aab,SRC15_PAN_2021__XY__c9c0e111a092,SRC15_PAN_2021__XYY__08a424d6f2b9,-82.123577,8.288171,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a29d1b3babc,SRC15_PAN_2021__XY__f687953c46e1,SRC15_PAN_2021__XYY__8859e5296da1,-82.389578,8.413933,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a2a03cf406e,SRC15_PAN_2021__XY__e7b0a914153c,SRC15_PAN_2021__XYY__cb1b10f58828,-82.049465,8.582299,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a34f6608d36,SRC15_PAN_2021__XY__ddfa0733e555,SRC15_PAN_2021__XYY__5d86076def7b,-81.937367,8.254736,2021,3,1,Bosque de mangle,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a5079347420,SRC15_PAN_2021__XY__3d814b9e9086,SRC15_PAN_2021__XYY__f09fdbfb7155,-81.894658,8.437981,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a55d84aa0b7,SRC15_PAN_2021__XY__a8dd2d0d0642,SRC15_PAN_2021__XYY__ebb1aa3b6044,-81.896517,8.25709,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a608fbb3e47,SRC15_PAN_2021__XY__189503487acc,SRC15_PAN_2021__XYY__786c7551ab3e,-82.316889,8.402879,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a6bab7acf4b,SRC15_PAN_2021__XY__06f1b8674a31,SRC15_PAN_2021__XYY__e7d12d0feac7,-81.933154,8.39267,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a6d907c93bd,SRC15_PAN_2021__XY__7284a51e5f2c,SRC15_PAN_2021__XYY__f6d3866fe03d,-82.448698,8.438586,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a6f256c46bd,SRC15_PAN_2021__XY__d89059795830,SRC15_PAN_2021__XYY__459a4e015868,-82.18086,8.466615,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a7062fa3843,SRC15_PAN_2021__XY__5e8588ce40b0,SRC15_PAN_2021__XYY__2c7c1e774e48,-82.02371,8.2907,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a725f365568,SRC15_PAN_2021__XY__f525308c485d,SRC15_PAN_2021__XYY__ba3a70f7f175,-81.915032,8.410801,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a7ca9e804c2,SRC15_PAN_2021__XY__294237679680,SRC15_PAN_2021__XYY__324bf91a80a4,-82.251777,8.626912,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a7cd831daff,SRC15_PAN_2021__XY__847201ab7c99,SRC15_PAN_2021__XYY__b73ceec6d1ca,-82.053909,8.546112,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a7e27b1a748,SRC15_PAN_2021__XY__f9e787432ada,SRC15_PAN_2021__XYY__6c4c840b640b,-82.058309,8.494098,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a80c7f02261,SRC15_PAN_2021__XY__76c072a6166e,SRC15_PAN_2021__XYY__84fc778e141d,-82.106385,8.627358,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a81b4be11ca,SRC15_PAN_2021__XY__de0d12bf6217,SRC15_PAN_2021__XYY__bda0fd5bec17,-82.001085,8.320151,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a987e460214,SRC15_PAN_2021__XY__af32e8157c3e,SRC15_PAN_2021__XYY__afe2638c392a,-81.964731,8.306675,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a99f223da87,SRC15_PAN_2021__XY__e858a2c19b17,SRC15_PAN_2021__XYY__02f048351437,-82.097298,8.627384,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3a9d4a26edcd,SRC15_PAN_2021__XY__279fa38abcd7,SRC15_PAN_2021__XYY__0612ce2c7346,-81.91499,8.392713,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3aaba90000c9,SRC15_PAN_2021__XY__b5d9d4359db3,SRC15_PAN_2021__XYY__9932db0d663b,-82.418667,8.296273,2021,27,4,Superficie de agua,Agua y acuicultura,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ab5b03f51b2,SRC15_PAN_2021__XY__cff35b71f390,SRC15_PAN_2021__XYY__307160f6257c,-81.99666,8.365383,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3abba083783f,SRC15_PAN_2021__XY__a4577ba627ed,SRC15_PAN_2021__XYY__d1c6560a934c,-82.268638,8.224433,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ac73e3f382f,SRC15_PAN_2021__XY__7631fa6c8a78,SRC15_PAN_2021__XYY__9af088880704,-82.358063,8.490907,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3acb09e7c8f7,SRC15_PAN_2021__XY__21265a7eb2e2,SRC15_PAN_2021__XYY__3598a1cb069f,-82.221655,8.44162,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3acc0482c29c,SRC15_PAN_2021__XY__dede1333a2c6,SRC15_PAN_2021__XYY__b8b3f06d91ec,-82.275715,8.308061,2021,3,1,Bosque de mangle,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ace0c627dc0,SRC15_PAN_2021__XY__cface4750c89,SRC15_PAN_2021__XYY__8940d8773381,-82.27592,8.371363,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ad591d8baeb,SRC15_PAN_2021__XY__33bc0fafec7c,SRC15_PAN_2021__XYY__e8ac3d3119d3,-82.38507,8.422991,2021,28,6,Área poblada,Urbano e infraestructura,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ada389cc16d,SRC15_PAN_2021__XY__1deb253a97eb,SRC15_PAN_2021__XYY__4babc0f2cfa1,-82.144143,8.335591,2021,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ade663683fc,SRC15_PAN_2021__XY__76576de17636,SRC15_PAN_2021__XYY__a35b9b52dbf6,-82.176291,8.457585,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3ae840f740d0,SRC15_PAN_2021__XY__9b18bdfcbacd,SRC15_PAN_2021__XYY__7c531c07f10c,-81.973589,8.216211,2021,3,1,Bosque de mangle,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3af111e6f6d9,SRC15_PAN_2021__XY__00d784d99163,SRC15_PAN_2021__XYY__b77ca6a7365e,-82.335137,8.427686,2021,28,6,Área poblada,Urbano e infraestructura,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3afa78dd0870,SRC15_PAN_2021__XY__cec3057cbc12,SRC15_PAN_2021__XYY__8cae37994d15,-82.33045,8.384747,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3afd144a2fff,SRC15_PAN_2021__XY__ca8bf43ac3e4,SRC15_PAN_2021__XYY__dc0b99222e77,-81.949246,8.474029,2021,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3afe0a0b3b4e,SRC15_PAN_2021__XY__2ab6adee247e,SRC15_PAN_2021__XYY__c37a088d4ede,-82.207962,8.419054,2021,26,3,Pasto,Pasto,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
SRC15_PAN_2021__XYC__3b0302b5b810,SRC15_PAN_2021__XY__4dc8fdad89a6,SRC15_PAN_2021__XYY__1ee3563fa62e,-82.038206,8.618505,2021,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,1,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15
