id_registro,id_muestra_original,Fuente,id_fuente,Pais_es,Pais_cod3,Año,Longitud,Latitud,Clase,GranClase,nombre_clase,nombre_gran_clase,revision_nulos_tematicos,motivo_revision,candidate_id,raster_value,class_name_en,stratum_id,distance_scenario_m,selection_status,protected,nearest_neighbor_m,xy_group_id,xy_year_group_id,xy_class_group_id
SRC15_0001042,PAN_FCL_0004022,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.059925,8.252169,26,3,Pasto,Pasto,0,,4022,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__aa6193d1d316,SRC15_PAN_2021__XYY__e2b3224fdb1b,SRC15_PAN_2021__XYC__45e218f4f862
SRC15_0001043,PAN_FCL_0004024,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.055386,8.252181,26,3,Pasto,Pasto,0,,4024,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__6779e71c9889,SRC15_PAN_2021__XYY__7c075a9005e3,SRC15_PAN_2021__XYC__6286a035cc1d
SRC15_0001044,PAN_FCL_0004026,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.050846,8.252193,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4026,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__de621454f148,SRC15_PAN_2021__XYY__7c2e5175af2a,SRC15_PAN_2021__XYC__6f91cfa24131
SRC15_0001045,PAN_FCL_0004031,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.039498,8.252223,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4031,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__fe5929fe4648,SRC15_PAN_2021__XYY__dc6c1ad2d0e3,SRC15_PAN_2021__XYC__67e18fa380d9
SRC15_0001046,PAN_FCL_0004035,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.030419,8.252246,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4035,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__69fd4967b444,SRC15_PAN_2021__XYY__202b756e69b5,SRC15_PAN_2021__XYC__821e40671389
SRC15_0001047,PAN_FCL_0004037,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.02588,8.252258,27,4,Superficie de agua,Agua y acuicultura,0,,4037,27,Water Bodies,27 | Superficie de agua,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__8ce666e32796,SRC15_PAN_2021__XYY__4c11614cc515,SRC15_PAN_2021__XYC__ae01eef69bdf
SRC15_0001048,PAN_FCL_0004039,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.021341,8.252269,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4039,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__2c7f38a91b62,SRC15_PAN_2021__XYY__b42e035c530f,SRC15_PAN_2021__XYC__7b0f4524ea28
SRC15_0001049,PAN_FCL_0004043,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.012262,8.252292,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4043,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__cc77dae4591b,SRC15_PAN_2021__XYY__157d9145df68,SRC15_PAN_2021__XYC__c22b32f42ea6
SRC15_0001050,PAN_FCL_0004050,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.996374,8.252332,8,1,Bosque plantado de latifoliadas,Bosque y vegetación natural,0,,4050,8,Broadleaf Forest,8 | Bosque plantado de latifoliadas,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__d6ae2b9ea7d3,SRC15_PAN_2021__XYY__57cfd3e8bd39,SRC15_PAN_2021__XYC__0ec2f03c1ad3
SRC15_0001051,PAN_FCL_0004052,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.991835,8.252343,8,1,Bosque plantado de latifoliadas,Bosque y vegetación natural,0,,4052,8,Broadleaf Forest,8 | Bosque plantado de latifoliadas,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__37b804ded954,SRC15_PAN_2021__XYY__d045d60f99de,SRC15_PAN_2021__XYC__caf9119e607e
SRC15_0001052,PAN_FCL_0004054,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.987295,8.252355,26,3,Pasto,Pasto,0,,4054,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__0212ce84a011,SRC15_PAN_2021__XYY__7fbcfaa99fd5,SRC15_PAN_2021__XYC__fe68dc259893
SRC15_0001053,PAN_FCL_0004056,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.982756,8.252366,26,3,Pasto,Pasto,0,,4056,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e775b06b5e00,SRC15_PAN_2021__XYY__c7abe0610e10,SRC15_PAN_2021__XYC__9344134e788c
SRC15_0001054,PAN_FCL_0004058,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.978217,8.252377,26,3,Pasto,Pasto,0,,4058,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__9035f812a34e,SRC15_PAN_2021__XYY__5fabf4eeb6e0,SRC15_PAN_2021__XYC__facefedafccf
SRC15_0001055,PAN_FCL_0004060,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.973677,8.252388,26,3,Pasto,Pasto,0,,4060,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__53adca54b731,SRC15_PAN_2021__XYY__b0e66c0e74a1,SRC15_PAN_2021__XYC__36a50deafbbe
SRC15_0001056,PAN_FCL_0004062,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.969138,8.252399,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4062,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__3668094a4fa0,SRC15_PAN_2021__XYY__ed7593203621,SRC15_PAN_2021__XYC__c5296debc90f
SRC15_0001057,PAN_FCL_0004064,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.964598,8.25241,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4064,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__463a3d735e79,SRC15_PAN_2021__XYY__44bf8bc60ec2,SRC15_PAN_2021__XYC__63a861f79eb6
SRC15_0001058,PAN_FCL_0004066,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.960059,8.252421,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4066,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__4f1077df2fea,SRC15_PAN_2021__XYY__51c20a4df0e0,SRC15_PAN_2021__XYC__6a151bd6b8fb
SRC15_0001059,PAN_FCL_0004068,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.95552,8.252432,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4068,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__3a55e2320638,SRC15_PAN_2021__XYY__0b62232cd399,SRC15_PAN_2021__XYC__50770cef69cd
SRC15_0001060,PAN_FCL_0004070,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.95098,8.252442,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4070,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__203f0e838c4e,SRC15_PAN_2021__XYY__1798893d5228,SRC15_PAN_2021__XYC__648936535c00
SRC15_0001061,PAN_FCL_0004072,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.946441,8.252453,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4072,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__f47b5ebee29b,SRC15_PAN_2021__XYY__85ad4bb97752,SRC15_PAN_2021__XYC__e24a01548d86
SRC15_0001062,PAN_FCL_0004080,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.928283,8.252496,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4080,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__0cad639ebd3f,SRC15_PAN_2021__XYY__1b810ca7101d,SRC15_PAN_2021__XYC__3051cd70e4f6
SRC15_0001063,PAN_FCL_0004092,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.901046,8.252558,26,3,Pasto,Pasto,0,,4092,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e4b5a59709a8,SRC15_PAN_2021__XYY__ea0a71f745b2,SRC15_PAN_2021__XYC__d5399a11f99f
SRC15_0001064,PAN_FCL_0004094,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.896506,8.252568,26,3,Pasto,Pasto,0,,4094,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__220ba7072e53,SRC15_PAN_2021__XYY__a70b2fcf4b57,SRC15_PAN_2021__XYC__857891cc2a28
SRC15_0001065,PAN_FCL_0004096,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.891967,8.252578,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4096,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__71da228590a1,SRC15_PAN_2021__XYY__04d9d51a4843,SRC15_PAN_2021__XYC__648f96b91158
SRC15_0001066,PAN_FCL_0004098,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.887427,8.252588,26,3,Pasto,Pasto,0,,4098,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__0dc38fba599a,SRC15_PAN_2021__XYY__c0c10a48556e,SRC15_PAN_2021__XYC__d1e5d92b2a75
SRC15_0001067,PAN_FCL_0004100,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.882888,8.252598,26,3,Pasto,Pasto,0,,4100,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__d0ff64bbf650,SRC15_PAN_2021__XYY__0209ec708e77,SRC15_PAN_2021__XYC__0dce88b16110
SRC15_0001068,PAN_FCL_0004102,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.878348,8.252608,28,6,Área poblada,Urbano e infraestructura,0,,4102,28,Urban Areas,28 | Área poblada,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__dc7da9e81c48,SRC15_PAN_2021__XYY__190f48f19458,SRC15_PAN_2021__XYC__c33fe10623c3
SRC15_0001069,PAN_FCL_0004114,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.404897,8.253369,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4114,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__51961790f9bb,SRC15_PAN_2021__XYY__65396b55fd35,SRC15_PAN_2021__XYC__537337d313ff
SRC15_0001070,PAN_FCL_0004116,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.400358,8.253385,27,4,Superficie de agua,Agua y acuicultura,0,,4116,27,Water Bodies,27 | Superficie de agua,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__8c14455c4516,SRC15_PAN_2021__XYY__2bb56aeedab6,SRC15_PAN_2021__XYC__cf164f8f067a
SRC15_0001071,PAN_FCL_0004121,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.389012,8.253424,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4121,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,559.0169943749474,SRC15_PAN_2021__XY__7549841327eb,SRC15_PAN_2021__XYY__73b884fc518d,SRC15_PAN_2021__XYC__b1c28516f3c0
SRC15_0001072,PAN_FCL_0004126,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.377665,8.253463,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4126,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__662926d12769,SRC15_PAN_2021__XYY__d5caf7d19426,SRC15_PAN_2021__XYC__e1de094dbe0b
SRC15_0001073,PAN_FCL_0004128,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.373126,8.253479,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4128,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e23a8faf9ebc,SRC15_PAN_2021__XYY__b019891acbe9,SRC15_PAN_2021__XYC__3f805a10ada8
SRC15_0001074,PAN_FCL_0004130,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.368587,8.253494,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4130,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__11cd4a7541c0,SRC15_PAN_2021__XYY__8e95daa68e36,SRC15_PAN_2021__XYC__e4d78151a9b8
SRC15_0001075,PAN_FCL_0004136,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.354971,8.253541,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4136,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__96cad918acd4,SRC15_PAN_2021__XYY__7a2226c98b3f,SRC15_PAN_2021__XYC__ebfa464fad38
SRC15_0001076,PAN_FCL_0004138,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.350432,8.253556,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4138,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__869242614717,SRC15_PAN_2021__XYY__40f7a3850249,SRC15_PAN_2021__XYC__f312abd2fdb8
SRC15_0001077,PAN_FCL_0004140,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.345893,8.253571,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4140,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e2fd44739703,SRC15_PAN_2021__XYY__db959a126be3,SRC15_PAN_2021__XYC__a85fb31ce7b1
SRC15_0001078,PAN_FCL_0004142,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.341354,8.253587,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4142,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__353865cae375,SRC15_PAN_2021__XYY__82d1e95ec448,SRC15_PAN_2021__XYC__346ef1a76ea4
SRC15_0001079,PAN_FCL_0004144,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.336815,8.253602,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4144,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__978fd1dbcbed,SRC15_PAN_2021__XYY__7e6f6bf650b6,SRC15_PAN_2021__XYC__764179b70e39
SRC15_0001080,PAN_FCL_0004146,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.332277,8.253617,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4146,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__f28f1ad273bf,SRC15_PAN_2021__XYY__00a2629640fb,SRC15_PAN_2021__XYC__abfae2012552
SRC15_0001081,PAN_FCL_0004147,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.305043,8.253706,27,4,Superficie de agua,Agua y acuicultura,0,,4147,27,Water Bodies,27 | Superficie de agua,500,selected_distance,0,559.0169943749474,SRC15_PAN_2021__XY__cc864ea7ca4f,SRC15_PAN_2021__XYY__bb3800e18281,SRC15_PAN_2021__XYC__42f16181cf81
SRC15_0001082,PAN_FCL_0004149,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.211994,8.253999,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4149,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__3d649b22b31c,SRC15_PAN_2021__XYY__8fb760fdbc1f,SRC15_PAN_2021__XYC__66e839be69c7
SRC15_0001083,PAN_FCL_0004151,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.207455,8.254012,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4151,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__87450faf7ed5,SRC15_PAN_2021__XYY__d85934d858e5,SRC15_PAN_2021__XYC__2c6f9a54f53a
SRC15_0001084,PAN_FCL_0004155,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.198377,8.25404,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4155,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__ac620d4e5ad2,SRC15_PAN_2021__XYY__b38e39042f8b,SRC15_PAN_2021__XYC__06b83a03958e
SRC15_0001085,PAN_FCL_0004165,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.175681,8.254107,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4165,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__2a6133664a81,SRC15_PAN_2021__XYY__88c805aa1bfb,SRC15_PAN_2021__XYC__dc9cbbebf7bc
SRC15_0001086,PAN_FCL_0004177,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.148446,8.254186,27,4,Superficie de agua,Agua y acuicultura,0,,4177,27,Water Bodies,27 | Superficie de agua,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__30eca5371ae6,SRC15_PAN_2021__XYY__ce4dcb3795ff,SRC15_PAN_2021__XYC__bc24d6e5b44a
SRC15_0001087,PAN_FCL_0004181,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.139368,8.254212,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4181,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e559a94360a1,SRC15_PAN_2021__XYY__b37e4bba61ec,SRC15_PAN_2021__XYC__7561dd339ca8
SRC15_0001088,PAN_FCL_0004183,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.134829,8.254225,16,2,Palma aceitera,Cultivos,0,,4183,16,Oil Palm,16 | Palma aceitera,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e21ee62d8f24,SRC15_PAN_2021__XYY__4e919b737d34,SRC15_PAN_2021__XYC__7484ee845fac
SRC15_0001089,PAN_FCL_0004185,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.13029,8.254238,16,2,Palma aceitera,Cultivos,0,,4185,16,Oil Palm,16 | Palma aceitera,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__3bf688be5ec3,SRC15_PAN_2021__XYY__f4bb1a8d2fe8,SRC15_PAN_2021__XYC__62ee316de1fb
SRC15_0001090,PAN_FCL_0004187,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.12575,8.25425,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4187,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__b936be45d571,SRC15_PAN_2021__XYY__c86ea2eb896f,SRC15_PAN_2021__XYC__0fe444ef1614
SRC15_0001091,PAN_FCL_0004195,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.107593,8.254301,8,1,Bosque plantado de latifoliadas,Bosque y vegetación natural,0,,4195,8,Broadleaf Forest,8 | Bosque plantado de latifoliadas,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__ccf20f4009a5,SRC15_PAN_2021__XYY__54e0b1acb4a5,SRC15_PAN_2021__XYC__05afc077a165
SRC15_0001092,PAN_FCL_0004197,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.103054,8.254314,16,2,Palma aceitera,Cultivos,0,,4197,16,Oil Palm,16 | Palma aceitera,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__b77e261f6f1f,SRC15_PAN_2021__XYY__594ce88e3689,SRC15_PAN_2021__XYC__40cf19b15c49
SRC15_0001093,PAN_FCL_0004203,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.089436,8.254351,26,3,Pasto,Pasto,0,,4203,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__19cde253c7dd,SRC15_PAN_2021__XYY__1c44d2a933ab,SRC15_PAN_2021__XYC__c69854a4c99c
SRC15_0001094,PAN_FCL_0004205,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.084897,8.254363,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4205,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__0b0b0c383fcd,SRC15_PAN_2021__XYY__949fa914e24e,SRC15_PAN_2021__XYC__4ad4fffccd19
SRC15_0001095,PAN_FCL_0004207,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.080358,8.254375,16,2,Palma aceitera,Cultivos,0,,4207,16,Oil Palm,16 | Palma aceitera,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__05b5f3176256,SRC15_PAN_2021__XYY__68159b941c30,SRC15_PAN_2021__XYC__ccad09051d6a
SRC15_0001096,PAN_FCL_0004209,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.075819,8.254388,16,2,Palma aceitera,Cultivos,0,,4209,16,Oil Palm,16 | Palma aceitera,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__e6b234137980,SRC15_PAN_2021__XYY__c7dbb79af8ca,SRC15_PAN_2021__XYC__5c718210c183
SRC15_0001097,PAN_FCL_0004211,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.071279,8.2544,26,3,Pasto,Pasto,0,,4211,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__db7031298bb1,SRC15_PAN_2021__XYY__6e2043ae3f4a,SRC15_PAN_2021__XYC__1c003dce081d
SRC15_0001098,PAN_FCL_0004222,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.046313,8.254466,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4222,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,559.0169943749474,SRC15_PAN_2021__XY__cf0f35f2e746,SRC15_PAN_2021__XYY__aab6ee30207e,SRC15_PAN_2021__XYC__17e0bfe96974
SRC15_0001099,PAN_FCL_0004227,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.034965,8.254495,26,3,Pasto,Pasto,0,,4227,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__7fb4d8dd880d,SRC15_PAN_2021__XYY__e3785e56dfca,SRC15_PAN_2021__XYC__a62de4f06981
SRC15_0001100,PAN_FCL_0004235,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.016807,8.254542,26,3,Pasto,Pasto,0,,4235,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__735334f7d1e2,SRC15_PAN_2021__XYY__4e8c9d8672e0,SRC15_PAN_2021__XYC__0b681b3eb77c
SRC15_0001101,PAN_FCL_0004239,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.007728,8.254565,26,3,Pasto,Pasto,0,,4239,26,Pasture,26 | Pasto,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__8f0811c3dbcf,SRC15_PAN_2021__XYY__5558f7560ebf,SRC15_PAN_2021__XYC__2b8a8b827e6c
SRC15_0001102,PAN_FCL_0004241,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-82.003189,8.254576,16,2,Palma aceitera,Cultivos,0,,4241,16,Oil Palm,16 | Palma aceitera,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__9b94db33fab8,SRC15_PAN_2021__XYY__5549e5c044f5,SRC15_PAN_2021__XYC__cc40c036b62f
SRC15_0001103,PAN_FCL_0004268,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.941907,8.254725,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4268,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__10ceff8eb05d,SRC15_PAN_2021__XYY__58e7a7d08b5e,SRC15_PAN_2021__XYC__cb7dd0a70635
SRC15_0001104,PAN_FCL_0004270,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.937367,8.254736,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4270,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__ddfa0733e555,SRC15_PAN_2021__XYY__5d86076def7b,SRC15_PAN_2021__XYC__3a34f6608d36
SRC15_0001105,PAN_FCL_0004272,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.932828,8.254746,3,1,Bosque de mangle,Bosque y vegetación natural,0,,4272,3,Mangrove Forest,3 | Bosque de mangle,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__4221509d355b,SRC15_PAN_2021__XYY__a90ec5bc19a9,SRC15_PAN_2021__XYC__d89279d8642f
SRC15_0001106,PAN_FCL_0004276,MIAMBIENTE - Cultivos Mapa Panamá,15,Panamá,PAN,2021,-81.923749,8.254767,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,,4276,2,Secondary Mixed Broadleaf Forest,2 | Bosque latifoliado mixto secundario,500,selected_distance,0,500.0,SRC15_PAN_2021__XY__2b0efa1c89c8,SRC15_PAN_2021__XYY__d2a62813066d,SRC15_PAN_2021__XYC__7319b12d495a
