xy_group_id,lon,lat,country,country_code,source,source_id,year_min,year_max,n_records,n_classes,n_class_groups,class_code,class_group_code,class_name,class_group_name,has_thematic_conflict,has_temporal_repetition,max_spectral_alert_level,pct_priority_records,n_priority_records,n_no_spectral_data,n_rare_spectral_records,median_ndvi,median_ndre,median_months_obs,class_records_total,representativity_state,flag_semantic_residual,semantic_clarity_state,score_temporal,estado_xy_subset,score_espacial,score_consistencia_clase,score_representatividad,score_claridad_semantica,score_nivel_leyenda,score_tematico,score_espectral,score_confiabilidad,score_fuente,score_aptitud_raw,score_cap,score_aptitud_total,categoria_aptitud,score_method_note
SRC15_PAN_2021__XY__229db8368484,-82.285232,8.441417,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8444775558943146,0.6216873289687121,10.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22a4cf440c95,-82.103218,8.313098,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8045053099597799,0.5339334800227131,8.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22b046aa8132,-82.316935,8.416443,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.61412134890071,0.4458506653167219,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22b307b65ee0,-81.994195,8.288514,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.4683497112953836,0.3159676285385332,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22b34cc949ab,-81.87859,8.36114,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8896285718006751,0.6786782297726196,8.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22b72d13c554,-82.448346,8.34364,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,3,1,Bosque de mangle,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8661782661782663,0.5979274611398963,9.0,1122,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22c25fc12cfd,-81.95851,8.54636,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8524266117936321,0.6297373008471483,10.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22c448744db7,-82.353222,8.405016,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,19,2,Arroz,Cultivos,0,0,sin_alerta,0.0,0,0,0,0.5475581116344072,0.3721900463554809,7.0,115,moderado,0,clara,100.0,xy_unico_en_subset,100.0,100.0,85.0,100.0,100.0,95.5,100.0,90.0,85.0,95.85,100.0,95.85,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22c54778b052,-82.121976,8.52105,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8533015982066157,0.6237383292092777,7.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22c780813540,-81.899421,8.532935,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.842513783876784,0.6484354898928503,8.0,1571,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22cbce7ecb59,-82.003424,8.347277,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8673970695057531,0.6451389226039952,9.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22cfc0709bbd,-82.153556,8.448609,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,media,100.0,1,0,0,0.7630451649732167,0.5237047206789635,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,85.0,92.25,100.0,92.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22d1431da922,-82.180915,8.484702,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8771266521680822,0.6372593157133571,11.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22d4779dae8c,-82.439683,8.456705,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.843640714385465,0.6040848389630793,9.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22d5b53a1708,-82.244478,8.477722,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8439960629921259,0.5748167313497197,11.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22e85ada0c00,-82.206278,8.60671,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.7341365081395064,0.4942932396839332,7.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22ebfb388d82,-82.228183,8.351166,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,3,1,Bosque de mangle,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8715213525173358,0.5884250980423674,8.0,1122,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22ed1863191d,-82.087316,8.30862,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.6173930489328276,0.3958124477689213,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22f26a684960,-82.189867,8.441718,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8107745215602546,0.5974990024738649,7.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__22fb0804b122,-81.912751,8.406284,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,media,100.0,1,0,0,0.7941658498321579,0.5313001862423583,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,85.0,92.25,100.0,92.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23148ab0d958,-82.443939,8.379827,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,28,6,Área poblada,Urbano e infraestructura,0,0,media,100.0,1,0,0,0.4869320714930156,0.3437676667555859,10.0,279,moderado,0,clara,100.0,xy_unico_en_subset,100.0,100.0,85.0,100.0,100.0,95.5,60.0,90.0,85.0,89.85,100.0,89.85,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2314ed2bdc0d,-82.434909,8.393424,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,29,6,Infraestructura,Urbano e infraestructura,0,0,alta,100.0,1,0,0,0.5036398365738737,0.3738898263371373,10.0,102,moderado,0,clara,100.0,xy_unico_en_subset,100.0,100.0,85.0,100.0,100.0,95.5,30.0,70.0,85.0,83.35,70.0,70.0,entrenamiento_condicionado,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23154fbed296,-82.421099,8.341478,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,3,1,Bosque de mangle,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8597172886579483,0.5996200199258397,10.0,1122,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__231fdce9c9c2,-82.455815,8.519943,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.6915319886448674,0.4724504996730095,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2324a8355b0a,-82.485058,8.447493,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.5978180786845303,0.4150398069232679,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23260afbf910,-81.930431,8.200486,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8629329403095064,0.6103532649837813,11.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__233742e60c0f,-82.094652,8.496258,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.9026185740568076,0.6664343387386205,10.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2337a19fe49e,-82.398659,8.4139,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.769694239975489,0.5443193259689556,9.0,1571,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2338b58c863b,-82.21985,8.58858,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.6965873771533804,0.470936409425567,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23447c4652a9,-82.17818,8.33097,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,16,2,Palma aceitera,Cultivos,0,0,media,100.0,1,0,1,0.7020616271336731,0.4765823398616411,9.0,143,moderado,0,clara,100.0,xy_unico_en_subset,100.0,100.0,85.0,100.0,100.0,95.5,60.0,90.0,85.0,89.85,100.0,89.85,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23468c1c3fe6,-82.250505,8.231272,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.7274360171418994,0.5007191182270375,10.0,1571,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__234d8715e090,-82.275795,8.332929,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,3,1,Bosque de mangle,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8304304962208348,0.548505889140142,9.0,1122,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2353adabe966,-82.464959,8.535733,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.7290400512883484,0.5156676843965933,9.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23543e736241,-81.999308,8.512341,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.7568880519187562,0.4974945574747458,7.0,1571,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__235eb60ab149,-82.45745,8.350389,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,3,1,Bosque de mangle,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8104349429052519,0.5777608128607516,6.0,1122,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__235ee3849374,-81.953441,8.331573,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.839890210430009,0.6195845697329377,9.0,1571,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__236071f6c6fc,-82.289668,8.409751,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,9,1,Rastrojo y vegetación arbustiva,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.7842307726281015,0.561884901155744,10.0,1571,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__236d166c07a9,-82.321576,8.445818,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.7115937049250389,0.4804107021491259,11.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__236f3207529a,-82.303192,8.380317,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.5153677596136238,0.3654586140427254,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2372298de36f,-81.937826,8.446924,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8925204442098261,0.6608573220384578,8.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__237e6033b3e0,-82.194652,8.520834,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,media,100.0,1,0,0,0.802843003073296,0.534730388150469,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,85.0,92.25,100.0,92.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__238285b26d38,-81.970103,8.639032,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,1,1,Bosque latifoliado mixto maduro,Bosque y vegetación natural,0,0,media,100.0,1,0,0,0.858950201884253,0.5947823140775875,3.0,787,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,85.0,92.25,100.0,92.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23830d712929,-82.139485,8.294908,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,16,2,Palma aceitera,Cultivos,0,0,sin_alerta,0.0,0,0,0,0.882510013351135,0.7221026982473877,9.0,143,moderado,0,clara,100.0,xy_unico_en_subset,100.0,100.0,85.0,100.0,100.0,95.5,100.0,90.0,85.0,95.85,100.0,95.85,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__2386f4f0b9db,-82.221898,8.518488,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,media,100.0,1,0,0,0.7567881087914852,0.5655661030995105,8.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,85.0,92.25,100.0,92.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23900eaef273,-82.17387,8.407853,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,media,100.0,1,0,0,0.7821401129006204,0.5786892880978756,10.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,60.0,90.0,85.0,92.25,100.0,92.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23968e0b4196,-82.465236,8.608071,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,2,1,Bosque latifoliado mixto secundario,Bosque y vegetación natural,0,0,sin_alerta,0.0,0,0,0,0.8320037541060535,0.5642417661961636,7.0,2893,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
SRC15_PAN_2021__XY__23a154a477f8,-82.247219,8.622405,Panamá,PAN,MIAMBIENTE - Cultivos Mapa Panamá,15,2021,2021,1,1,1,26,3,Pasto,Pasto,0,0,sin_alerta,0.0,0,0,0,0.5161688876595719,0.3758154278858215,9.0,4564,suficiente,0,clara,100.0,xy_unico_en_subset,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,98.25,100.0,98.25,entrenamiento_alta,"Adaptado del scoring original: temporal, espacial, tematico, espectral, confiabilidad, representatividad y fuente; unidad=xy_group_id."
